supplier_id,company_name,company_description,iec_code,deal_in,year_established,city,state_name,location,total_reviews,total_products,catalog_listed_products,industry_category,is_star_exporter,logo_url
d9c9b655-eb88-4632-81d5-76ccc2eaead0,SHASHVAT JEWELS PRIVATE LIMITED,,5206025721,Goods,2006,Surat,Gujarat,"Surat, Gujarat, India",0,0,0,Gems and Jewellery Products,0,
2e3b1e85-1b2a-492b-a1b7-16654247a7de,TOYOP RELIEF PRIVATE LIMITED,,0392022419,Both goods and services,2007,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,0,0,Others (Goods),0,
a1b8f971-71ef-4041-8acb-d486b2108176,GXP TECHNOLOGIES INDIA PRIVATE LIMITED,"GxP Technologies India is an engineering and technology company based in India, built to support enterprises on their journey to global success.
Backed by decades of IT and DX experience, we combine top talent, cutting-edge technology, and a unique co-creation model to deliver results that scale.  Whether you’re building new products, expanding into new regions, or transforming your operations - we’re here to make it happen, together.",AALCG9693B,Both goods and services,2025,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F809072500-GIN_Logo-04.png
cd2e8316-97bb-4229-8695-c19a302424ec,REVIVE INDIA EXPORTS,,0505002191,Goods,2005,South Delhi,Delhi,"South Delhi, Delhi, India",0,0,0,Leather Products,0,
a8388d0b-bda7-4bd3-a7ae-4f679649a863,ALLIED NIPPON PRIVATE LIMITED,"We take proud in stating that we are the largest Manufacturer, Exporter and OE Supplier at Tier I & Tier II level for friction material products from Indian Sub-Continent and has a wide product range of Disc Brake Pads, Brake Shoes, Brake Linings for all vehicle applications. 

The company is ISO 14001:2004 and IATF 16949:2009 certified,  our products are manufactured as per R-90 Standards. 

Our Company started 44 years ago with a Joint Venture with Japan Brake Industrial Co. Ltd. under the flagship of Hitachi Group of Industries.

Our product range incudes the below high-quality products :-

1.	Brake pads for passenger car (Semi Metallic and Ceramic)
2.	Brake pads for commercial vehicles
3.	Brake Shoes for commercial vehicles
4.	Brake linings for commercial vehicle pads
5.	Brake pads and brake shoes for 2-wheeler
6.	Brake shoes for 3-wheeler .

The product range includes for various Japanese, Korean, Russian, European/ German and American vehicles.
For commercial vehicles alone, we have more than 100 parts covering almost 95% of worldwide vehicle range like Mercedes, Volvo, DAF, SCANIA, IVECO, MAN, RENAULT etc.

We have the distinction of having more than 3000 active part numbers with E-mark certification which means the performance of ANL products is well within ±15% tolerance of OE standards. ANL manufactured products are known to exceed the R-90 requirement due to our extensive OE research base in Japan and in India.

We are listed on TecDoc and are also the licensed user of WVA numbers on our product/packaging.",0599047739,Goods,1988,South Delhi,Delhi,"South Delhi, Delhi, India",0,0,0,"Automobiles, Aircrafts and Other Transport Equipment",0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260727T114908Z-617843-bf6407b1-ALLIED%20NIPPON%20LOGO-1-cropped.png
117ce60a-72b7-491d-9eb7-b01b36f7dcf9,VERITY GLOBAL EXPORT,"Verity Global Export is a premium leather goods manufacturer and exporter dedicated to bringing India’s artisanal craftsmanship to the global stage. We specialize in designing, producing, and delivering handcrafted leather products that balance timeless tradition with contemporary needs.

As both manufacturer and exporter, we provide complete end-to-end solutions — from design and development to large-scale production and international delivery. With every product we create, we carry forward our commitment to exceptional quality, ethical craftsmanship, and long-term partnerships.",0513069534,Goods,2025,Gurugram,Haryana,"Gurugram, Haryana, India",0,3,0,Leather Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260516T181711Z-414517-70ecaa89-Verity%20Global%20Exports%20-%20Logo%20-%20Black-cropped.png
416c3f6c-329f-4ff0-9fa7-923df9313076,EXCEL AGRI GENETICS PRIVATE LIMITED,"Excel Agri Genetics Private Limited is an India-based agribusiness company engaged in the sourcing, processing, and export of agricultural commodities and seed products for global markets. We are committed to delivering quality-assured products through responsible sourcing, efficient supply chain management, and adherence to international trade standards.

Our portfolio includes grains, pulses, spices, oilseeds, and selected seed products tailored to customer requirements. With a strong focus on reliability, traceability, and timely execution, we partner with customers worldwide to provide sustainable and value-driven supply solutions.

At Excel Agri Genetics, we believe in building long-term partnerships through integrity, operational excellence, and a consistent commitment to customer satisfaction.",AAHCE0061B,Goods,2022,Aurangabad,Maharashtra,"Aurangabad, Maharashtra, India",0,2,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260508T162646Z-723296-09eacda1-1000004098-cropped.png
0dccbf7e-c686-4b0e-8b2f-79e0c0516de3,ARTISAN COLLECTIVE & CO,,ACNFA3711B,Goods,2026,South Delhi,Delhi,"South Delhi, Delhi, India",0,1,0,Textile & Apparel Products,0,
a392878f-3f1f-4f88-a052-cd87a95b5cfe,EXPEDITE FOODS PRIVATE LIMITED,"Expedite Foods, established in 2012 and based in Vadodara, Gujarat, is a manufacturer and exporter of Indian savoury snacks. Its product portfolio includes Namkeen, potato chips, extruded snacks, fryums and other traditional Indian savouries, marketed under the Puzzles brand and manufactured for private-label customers. EFPL serves international markets across Australia, Southeast Asia, the Middle East and other regions, offering quality-focused products and dependable private-label manufacturing capabilities.",AAFCE8697R,Goods,2020,Baroda,Gujarat,"Baroda, Gujarat, India",0,1,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260829T105957Z-190870-ec819ba9-Final%20Logo_expedite%20grey-cropped.png
e934f686-5448-4d92-9968-2bad33aa63c4,WESTERN FASHION,"Welcome to WESTERN FASHION, 
Western fashion is a manufacturer and exporter of knitted ready-made garments to the international market, located in Tirupur- the knitwear capital of India. It is a pleasure to introduce our selves to our clients. WESTERN FASHION began its journey on 2016 with a vision of becoming the most recognized knitwear manufacturer/exporter as well as to take the widely known reputation to a new high by offering the best blend of quality & eficiency. We believe our core competency lies in us clear understanding of the specifcations of knitted garments..",3216915174,Both goods and services,2016,Tiruppur,Tamil Nadu,"Tiruppur, Tamil Nadu, India",0,0,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260816T090011Z-928036-b09b5934-WhatsApp%20Image%202026-01-26%20at%2010.33.44%20AM-cropped.png
17c366cf-d328-45ec-aef6-52f3146e1dbc,Ruia and Ruia International LLP,,AAACQ3458M,Both goods and services,2009,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,0,0,Textile & Apparel Products,0,
b914cc1d-2fa2-4fb3-80b2-bf08243c8bec,SUGANDH TEA PRIVATE LIMITED,,0595000045,Goods,1994,Samaypur,Delhi,"Samaypur, Delhi, India",0,0,0,Food Products,0,
309f5a22-fd80-4bc8-9436-7076b893b0c3,MOHANASUNDAR MUTHUSAMY,"MS Exports is a leading Indian exporter of premium-quality agricultural products, committed to delivering excellence, consistency, and value to customers across global markets. With a strong focus on quality, sustainability, and customer satisfaction, we connect India's rich agricultural heritage with international buyers through reliable sourcing, modern processing, and efficient logistics.

We specialize in exporting a wide range of agricultural and coconut-based products, including Fresh Coconuts, Coconut Powder, Coconut Oil, Coir Products, Coco Peat Blocks, Finger Turmeric, Turmeric Powder, Basmati Rice, Fresh Bananas, Brown Sugar, Natural Sweeteners, and other high-quality farm products. Every product is carefully selected from trusted farms and processed under strict quality control to meet international standards.

At MS Exports, quality is at the heart of everything we do. Our products are sourced from India's leading agricultural regions and undergo rigorous inspection to ensure freshness, purity, and consistency. We offer customized packaging, private labelling, and flexible shipping solutions to meet the specific requirements of importers, wholesalers, distributors, retailers, and manufacturers worldwide.

Our experienced export team manages every stage of the supply chain—from procurement and quality assurance to documentation and international shipping—ensuring timely delivery and a hassle-free experience for our customers. We understand the importance of building long-term business relationships through transparency, competitive pricing, and dependable service.

We proudly serve customers across the USA, Canada, Europe, the Middle East, Southeast Asia, Africa, and other international markets, supplying products that meet global quality and food safety expectations. Whether you are looking for bulk agricultural commodities or customized export solutions, MS Exports is your reliable sourcing partner.",FGIPM1642B,Goods,2023,Tiruppur,Tamil Nadu,"Tiruppur, Tamil Nadu, India",0,0,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260708T122416Z-938917-e0f6a999-MS%20Exports-cropped.png
6544a3de-14a2-4fd8-916f-44e9465145b9,AKSH PROPACK,"AKSH PROPACK provides reliable and high-performance LLDPE packaging and agricultural film solutions for industrial and commercial applications. Our product range includes LLDPE Stretch Film, FIBC Liners, Mulch Film, Shrink Film, and Food-Grade Lamination Film, designed to deliver consistency, durability, and quality across every application.",BUHPV3342J,Goods,2026,Indore,Madhya Pradesh,"Indore, Madhya Pradesh, India",0,0,0,Plastic and Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260507T182357Z-990939-d3690347-1B4F52B9-273C-4FE6-A18E-97F5B1D63957-cropped.png
b84f47ef-7559-4aaf-97a5-ce8b3b4c5212,PVC CONVERTERS INDIA PRIVATE LIMITED,"We would like to introduce PVC CONVERTERS (I) PVT LTD as one of the largest manufacturers & exporters of flexible PVC films & sheets in INDIA.

A brief of our company and its products is as follows:

We process about 2000 tonnes of PVC film on four calendaring lines out of this one line is dedicated exclusively to manufacturing clear / super clear PVC.

We make PVC film ranging from 0.05 mm to 0.80 mm for various applications and the maximum width of our film is 72 inches.

In addition, we have four printing machines and two laminators to make printed and laminated products. 

Some of the applications of our products include:
# Super Clear PVC
# Plain and Printed shower curtains
# Table covers 
# Plain and printed Baby Panty
# Furniture Film
# Bags/Pouches
# PVC toys/ inflatables
# Bus Bodies 
# Insulation Tape
# Files/ Folders
# Printed PVC laminated on Non-Woven PP for table covers
# Jeep Windows
# Flocking
 
Our website is www.pvcconverters.in
We appreciate and look forward to your continuing support.
In case you require any specific samples/ prices, please let me know.",0301027706,Goods,2000,Parel,Maharashtra,"Parel, Maharashtra, India",0,0,0,Plastic and Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260730T055803Z-612965-3c8ab196-pvc%20logo-cropped.png
f0aae5ec-1bf4-4f40-8e29-03f157a57120,MILLETIO PRIVATE LIMITED,"Milletio – The Global Grain is a health-focused food brand creating tasty, convenient products made from nutrient-rich millets. From instant breakfast mixes to nutri bars and spreads, Milletio blends traditional grains with modern flavors to offer clean, everyday nutrition for families and mindful snackers.",AARCM8672J,Goods,2024,Rangareddy,Telangana,"Rangareddy, Telangana, India",0,0,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260519T063751Z-914106-6e8df79d-1000034113-cropped.png
0391ddc2-ebf7-4ab1-b3eb-48309b0d0e39,SHRIPAD OVERSEAS,,FSUPK4415G,Goods,2026,Ozer,Maharashtra,"Ozer, Maharashtra, India",0,0,0,Agricultural or Allied Products,0,
9517baa6-b90c-43f2-b9cb-29b8423cd344,SPACE INTERNATIONAL,,0388013141,Goods,1988,Chembur,Maharashtra,"Chembur, Maharashtra, India",0,0,0,Chemicals or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260810T055203Z-382555-5552a142-Space%20Logo-cropped.png
c48a8adb-2591-4b2c-91d4-f12a30e5f9af,BUG HUNTERS PRIVATE LIMITED,,AAKCB7879H,Services,2022,Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F105089555-Bug%20Hunters%20logo%20Test%20Secure%20Comply%20JPG.jpg
f26a4c5f-b118-4110-aae9-07a0d2388eb8,KHK OVERSEAS,,AIUPK5414E,Goods,2025,Pune,Maharashtra,"Pune, Maharashtra, India",0,0,0,Engineering Products,0,
44976f9f-10d4-43b7-9ad4-ace79dc2cca9,SREE RAMAKRISHNA IMPEX LIMITED,"Sree Ramakrishna Impex Limited (SRIL~India) is a premier international trade house headquartered in Jubilee Hills, Hyderabad. Operating under the guiding principle of ""Connecting Globally,"" we are dedicated to bridging the gap between India’s rich agricultural heritage and the global demand for high-quality commodities. Our expertise lies in the strategic export and import of Premium Rice, Millets and its value added products, Fruits, Vegetables, Coffee, Tea, Spices and Eco-Friendly products. At SRIL, we combine traditional sourcing values with modern logistical excellence, ensuring that every product we deliver meets the highest international standards of purity and sustainability. We don't just trade products; we build global corridors of trust and excellence.",0996001786,Both goods and services,1996,Hyderabad,Telangana,"Hyderabad, Telangana, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260625T053806Z-880252-395b6c00-SRIL_Logo-cropped.png
